lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"TB",2005,234,2005-08-22,1.00,1,1,"Non-chem",19.30,5.6,64.4,1492,58.20,0.039,,,,,,,
"TB",2005,234,2005-08-22,1.25,1,1,"Non-chem",,,,1414,26.08,0.018,,,,,,,
"TB",2005,234,2005-08-22,1.50,1,1,"Non-chem",,,,1414,11.57,0.008,,,,,,,
"TB",2005,234,2005-08-22,1.75,1,1,"Non-chem",,,,1414,6.10,0.004,,,,,,,
"TB",2005,234,2005-08-22,2.00,1,1,"Non-chem",13.30,0.4,4.1,1416,3.69,0.003,,,,,,,
"TB",2005,234,2005-08-22,2.25,1,1,"Non-chem",,,,1408,2.59,0.002,,,,,,,
"TB",2005,234,2005-08-22,2.50,1,1,"Non-chem",,,,1405,2.28,0.002,,,,,,,
"TB",2005,234,2005-08-22,2.75,1,1,"Non-chem",,,,1572,2.61,0.002,,,,,,,
"TB",2005,234,2005-08-22,3.00,1,1,"Non-chem",9.10,0.3,2.8,1629,2.03,0.001,,,,,,,
"TB",2005,234,2005-08-22,3.25,1,1,"Non-chem",,,,1620,1.90,0.001,,,,,,,
"TB",2005,234,2005-08-22,4.00,1,1,"Non-chem",6.10,0.2,1.7,,,,,,,,,,
"TB",2005,234,2005-08-22,5.00,1,1,"Non-chem",5.10,0.2,1.7,,,,,,,,,,
"TB",2005,234,2005-08-22,6.00,1,1,"Non-chem",4.80,0.2,1.7,,,,,,,,,,
"TB",2005,234,2005-08-22,7.00,1,1,"Non-chem",4.60,0.2,1.6,,,,,,,,,,
"TB",2005,251,2005-09-08,0.00,1,1,"Chem",21.10,8.3,99.0,1449,1108.10,0.765,,,,,,,
"TB",2005,251,2005-09-08,0.25,1,1,"Chem",,,,1450,378.40,0.261,,,,,,,
"TB",2005,251,2005-09-08,0.50,1,1,"Chem",,,,1451,175.71,0.121,,,,,,,
"TB",2005,251,2005-09-08,0.75,1,1,"Chem",,,,1451,76.72,0.053,,,,,,,
"TB",2005,251,2005-09-08,1.00,1,1,"Chem",19.10,7.3,83.7,1446,30.51,0.021,,,,,,,
"TB",2005,251,2005-09-08,1.25,1,1,"Chem",,,,1449,6.89,0.005,,,,,,,
"TB",2005,251,2005-09-08,1.50,1,1,"Chem",,,,1464,2.56,0.002,,,,,,,
"TB",2005,251,2005-09-08,1.75,1,1,"Chem",,,,1438,1.59,0.001,,,,,,,
"TB",2005,251,2005-09-08,2.00,1,1,"Chem",14.80,0.1,1.0,1423,1.12,0.001,,,,,,,
"TB",2005,251,2005-09-08,2.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2005,251,2005-09-08,2.25,1,1,"Chem",,,,1421,1.17,0.001,,,,,,,
"TB",2005,251,2005-09-08,2.50,1,1,"Chem",,,,1415,1.65,0.001,,,,,,,
"TB",2005,251,2005-09-08,2.75,1,1,"Chem",,,,1422,1.82,0.001,,,,,,,
"TB",2005,251,2005-09-08,3.00,1,1,"Chem",8.50,0.1,0.9,1428,1.02,0.001,,,,,,,
"TB",2005,251,2005-09-08,4.00,1,1,"Chem",6.20,0.1,0.9,,,,,,,,,,
"TB",2005,251,2005-09-08,5.00,1,1,"Chem",5.10,0.1,0.8,,,,,,,,,,
"TB",2005,251,2005-09-08,6.00,1,1,"Chem",4.70,0.1,0.8,,,,,,,,,,
"TB",2005,251,2005-09-08,7.00,1,1,"Chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2005,265,2005-09-22,0.00,1,1,"Non-chem",19.40,8.3,95.7,501,396.57,0.792,,,,,,,
"TB",2005,265,2005-09-22,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2005,265,2005-09-22,0.25,1,1,"Non-chem",,,,503,153.34,0.305,,,,,,,
"TB",2005,265,2005-09-22,0.50,1,1,"Non-chem",,,,503,53.32,0.106,,,,,,,
"TB",2005,265,2005-09-22,0.75,1,1,"Non-chem",,,,501,13.52,0.027,,,,,,,
"TB",2005,265,2005-09-22,1.00,1,1,"Non-chem",18.10,7.5,84.2,497,6.49,0.013,,,,,,,
"TB",2005,265,2005-09-22,1.25,1,1,"Non-chem",,,,497,3.18,0.006,,,,,,,
"TB",2005,265,2005-09-22,1.50,1,1,"Non-chem",,,,493,0.99,0.002,,,,,,,
"TB",2005,265,2005-09-22,1.75,1,1,"Non-chem",,,,491,1.20,0.002,,,,,,,
"TB",2005,265,2005-09-22,2.00,1,1,"Non-chem",13.90,0.2,2.1,497,0.05,0.000,,,,,,,
"TB",2005,265,2005-09-22,3.00,1,1,"Non-chem",9.00,0.1,0.9,,,,,,,,,,
"TB",2005,265,2005-09-22,4.00,1,1,"Non-chem",6.20,0.1,0.9,,,,,,,,,,
"TB",2005,265,2005-09-22,5.00,1,1,"Non-chem",5.00,0.1,0.8,,,,,,,,,,
"TB",2005,265,2005-09-22,6.00,1,1,"Non-chem",4.80,0.1,0.8,,,,,,,,,,
"TB",2005,265,2005-09-22,7.00,1,1,"Non-chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2005,278,2005-10-05,0.00,1,1,"Chem",18.70,9.5,108.0,315,268.22,0.851,,,,,,,
"TB",2005,278,2005-10-05,0.25,1,1,"Chem",,,,307,85.24,0.278,,,,,,,
"TB",2005,278,2005-10-05,0.50,1,1,"Chem",,,,305,37.99,0.125,,,,,,,
"TB",2005,278,2005-10-05,0.75,1,1,"Chem",,,,304,13.04,0.043,,,,,,,
"TB",2005,278,2005-10-05,1.00,1,1,"Chem",15.20,6.1,64.5,298,6.52,0.022,,,,,,,
"TB",2005,278,2005-10-05,1.25,1,1,"Chem",,,,288,4.35,0.015,,,,,,,
"TB",2005,278,2005-10-05,1.50,1,1,"Chem",,,,284,3.64,0.013,,,,,,,
"TB",2005,278,2005-10-05,1.75,1,1,"Chem",,,,282,3.04,0.011,,,,,,,
"TB",2005,278,2005-10-05,2.00,1,1,"Chem",13.30,3.7,37.5,291,0.68,0.002,,,,,,,
"TB",2005,278,2005-10-05,2.25,1,1,"Chem",,,,307,0.69,0.002,,,,,,,
"TB",2005,278,2005-10-05,2.50,1,1,"Chem",,,,316,0.72,0.002,,,,,,,
"TB",2005,278,2005-10-05,2.75,1,1,"Chem",,,,322,0.62,0.002,,,,,,,
"TB",2005,278,2005-10-05,3.00,1,1,"Chem",10.70,0.1,1.0,320,0.59,0.002,,,,,,,
"TB",2005,278,2005-10-05,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2005,278,2005-10-05,3.25,1,1,"Chem",,,,304,0.42,0.001,,,,,,,
"TB",2005,278,2005-10-05,3.50,1,1,"Chem",,,,280,0.38,0.001,,,,,,,
"TB",2005,278,2005-10-05,3.75,1,1,"Chem",,,,258,0.28,0.001,,,,,,,
"TB",2005,278,2005-10-05,4.00,1,1,"Chem",6.90,0.1,0.9,244,0.46,0.002,,,,,,,
"TB",2005,278,2005-10-05,4.25,1,1,"Chem",,,,237,0.58,0.002,,,,,,,
"TB",2005,278,2005-10-05,4.50,1,1,"Chem",,,,233,0.72,0.003,,,,,,,
"TB",2005,278,2005-10-05,4.75,1,1,"Chem",,,,229,0.43,0.002,,,,,,,
"TB",2005,278,2005-10-05,5.00,1,1,"Chem",5.20,0.1,0.8,222,0.49,0.002,,,,,,,
"TB",2005,278,2005-10-05,5.25,1,1,"Chem",,,,205,0.43,0.002,,,,,,,
"TB",2005,278,2005-10-05,5.50,1,1,"Chem",,,,192,0.67,0.003,,,,,,,
"TB",2005,278,2005-10-05,5.75,1,1,"Chem",,,,188,0.54,0.003,,,,,,,
"TB",2005,278,2005-10-05,6.00,1,1,"Chem",4.90,0.1,0.8,189,2.04,0.011,,,,,,,
"TB",2005,278,2005-10-05,6.25,1,1,"Chem",,,,201,0.17,0.001,,,,,,,
"TB",2005,278,2005-10-05,6.50,1,1,"Chem",,,,214,0.26,0.001,,,,,,,
"TB",2005,278,2005-10-05,6.75,1,1,"Chem",,,,230,0.20,0.001,,,,,,,
"TB",2005,278,2005-10-05,7.00,1,1,"Chem",4.60,0.1,0.8,248,1.36,0.005,,,,,,,
"TB",2005,292,2005-10-19,0.00,1,1,"Non-chem",10.70,7.1,67.8,524,243.18,0.464,,,,,,,
"TB",2005,292,2005-10-19,0.25,1,1,"Non-chem",,,,1005,132.82,0.132,,,,,,,
"TB",2005,292,2005-10-19,0.50,1,1,"Non-chem",,,,1592,63.40,0.040,,,,,,,
"TB",2005,292,2005-10-19,0.75,1,1,"Non-chem",,,,1742,22.82,0.013,,,,,,,
"TB",2005,292,2005-10-19,1.00,1,1,"Non-chem",10.40,7.0,66.4,1786,6.87,0.004,,,,,,,
"TB",2005,292,2005-10-19,1.25,1,1,"Non-chem",,,,1804,2.86,0.002,,,,,,,
"TB",2005,292,2005-10-19,1.50,1,1,"Non-chem",,,,1822,1.65,0.001,,,,,,,
"TB",2005,292,2005-10-19,1.75,1,1,"Non-chem",,,,1875,1.21,0.001,,,,,,,
"TB",2005,292,2005-10-19,2.00,1,1,"Non-chem",10.40,7.0,66.4,1846,0.96,0.001,,,,,,,
"TB",2005,292,2005-10-19,2.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2005,292,2005-10-19,2.25,1,1,"Non-chem",,,,1757,1.20,0.001,,,,,,,
"TB",2005,292,2005-10-19,2.50,1,1,"Non-chem",,,,1731,1.06,0.001,,,,,,,
"TB",2005,292,2005-10-19,2.75,1,1,"Non-chem",,,,1812,0.91,0.001,,,,,,,
"TB",2005,292,2005-10-19,3.00,1,1,"Non-chem",10.10,0.5,4.7,1384,1.49,0.001,,,,,,,
"TB",2005,292,2005-10-19,3.25,1,1,"Non-chem",,,,1130,0.00,0.000,,,,,,,
"TB",2005,292,2005-10-19,4.00,1,1,"Non-chem",7.50,0.3,2.7,,,,,,,,,,
"TB",2005,292,2005-10-19,5.00,1,1,"Non-chem",5.50,0.3,2.5,,,,,,,,,,
"TB",2005,292,2005-10-19,6.00,1,1,"Non-chem",5.10,0.2,1.7,,,,,,,,,,
"TB",2005,292,2005-10-19,7.00,1,1,"Non-chem",4.90,0.2,1.7,,,,,,,,,,
"TB",2005,321,2005-11-17,0.00,1,1,"Quarterly",4.30,3.7,30.2,1350,374.20,0.277,,,,,,,
"TB",2005,321,2005-11-17,0.25,1,1,"Quarterly",,,,1066,120.14,0.113,,,,,,,
"TB",2005,321,2005-11-17,0.50,1,1,"Quarterly",,,,1163,43.40,0.037,,,,,,,
"TB",2005,321,2005-11-17,0.75,1,1,"Quarterly",,,,1274,9.07,0.007,,,,,,,
"TB",2005,321,2005-11-17,1.00,1,1,"Quarterly",4.10,3.6,29.2,1261,2.11,0.002,,,,,,,
"TB",2005,321,2005-11-17,1.25,1,1,"Quarterly",,,,1408,0.27,0.000,,,,,,,
"TB",2005,321,2005-11-17,2.00,1,1,"Quarterly",4.10,3.6,29.2,,,,,,,,,,
"TB",2005,321,2005-11-17,3.00,1,1,"Quarterly",4.10,3.5,28.4,,,,,,,,,,
"TB",2005,321,2005-11-17,3.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2005,321,2005-11-17,4.00,1,1,"Quarterly",4.10,3.5,28.4,,,,,,,,,,
"TB",2005,321,2005-11-17,5.00,1,1,"Quarterly",4.10,3.4,27.6,,,,,,,,,,
"TB",2005,321,2005-11-17,6.00,1,1,"Quarterly",4.10,3.4,27.6,,,,,,,,,,
"TB",2005,321,2005-11-17,7.00,1,1,"Quarterly",4.10,3.4,27.6,,,,,,,,,,
"TB",2006,12,2006-01-12,0.00,1,1,"Chem",1.20,0.1,0.8,484,1.02,0.002,,,,,,,
"TB",2006,12,2006-01-12,1.00,1,1,"Chem",2.10,0.1,0.8,,,,,,,,,,
"TB",2006,12,2006-01-12,2.00,1,1,"Chem",3.30,0.1,0.8,,,,,,,,,,
"TB",2006,12,2006-01-12,3.00,1,1,"Chem",3.60,0.1,0.8,,,,,,,,,,
"TB",2006,12,2006-01-12,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2006,12,2006-01-12,4.00,1,1,"Chem",3.70,0.1,0.8,,,,,,,,,,
"TB",2006,12,2006-01-12,5.00,1,1,"Chem",3.70,0.1,0.8,,,,,,,,,,
"TB",2006,12,2006-01-12,6.00,1,1,"Chem",3.90,0.1,0.8,,,,,,,,,,
"TB",2006,12,2006-01-12,7.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,0.00,1,1,"Quarterly",0.30,0.2,1.5,569,1.71,0.003,,,,,,,
"TB",2006,53,2006-02-22,1.00,1,1,"Quarterly",1.40,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,2.00,1,1,"Quarterly",2.70,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,3.00,1,1,"Quarterly",3.30,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,4.00,1,1,"Quarterly",3.60,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,5.00,1,1,"Quarterly",3.70,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,6.00,1,1,"Quarterly",3.80,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,7.00,1,1,"Quarterly",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,53,2006-02-22,7.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2006,88,2006-03-29,0.00,1,1,"Chem",0.50,10.0,73.6,1506,38.69,0.026,,,,,,,
"TB",2006,88,2006-03-29,0.25,1,1,"Chem",,,,,,,,,,,,,
"TB",2006,88,2006-03-29,0.50,1,1,"Chem",,,,1515,39.55,0.026,,,,,,,
"TB",2006,88,2006-03-29,0.75,1,1,"Chem",,,,1510,35.87,0.024,,,,,,,
"TB",2006,88,2006-03-29,1.00,1,1,"Chem",1.30,0.4,3.0,1496,17.40,0.012,,,,,,,
"TB",2006,88,2006-03-29,1.25,1,1,"Chem",,,,1487,6.18,0.004,,,,,,,
"TB",2006,88,2006-03-29,1.50,1,1,"Chem",,,,1500,3.69,0.002,,,,,,,
"TB",2006,88,2006-03-29,1.75,1,1,"Chem",,,,1489,2.35,0.004,,,,,,,
"TB",2006,88,2006-03-29,2.00,1,1,"Chem",2.60,0.2,1.6,,,,,,,,,,
"TB",2006,88,2006-03-29,3.00,1,1,"Chem",3.30,0.1,0.8,,,,,,,,,,
"TB",2006,88,2006-03-29,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2006,88,2006-03-29,4.00,1,1,"Chem",3.50,0.1,0.8,,,,,,,,,,
"TB",2006,88,2006-03-29,5.00,1,1,"Chem",3.80,0.1,0.8,,,,,,,,,,
"TB",2006,88,2006-03-29,6.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,88,2006-03-29,7.00,1,1,"Chem",4.10,0.1,0.8,,,,,,,,,,
"TB",2006,108,2006-04-18,0.00,1,1,"Quarterly",13.00,11.0,110.8,1623,1349.60,0.832,,,,,,,
"TB",2006,108,2006-04-18,0.25,1,1,"Quarterly",,,,1619,340.73,0.210,,,,,,,
"TB",2006,108,2006-04-18,0.50,1,1,"Quarterly",,,,1619,109.08,0.067,,,,,,,
"TB",2006,108,2006-04-18,0.75,1,1,"Quarterly",,,,1618,40.25,0.025,,,,,,,
"TB",2006,108,2006-04-18,1.00,1,1,"Quarterly",5.50,1.2,10.1,1627,16.80,0.010,,,,,,,
"TB",2006,108,2006-04-18,1.25,1,1,"Quarterly",,,,1632,7.05,0.012,,,,,,,
"TB",2006,108,2006-04-18,1.50,1,1,"Quarterly",,,,1641,2.64,0.002,,,,,,,
"TB",2006,108,2006-04-18,1.75,1,1,"Quarterly",,,,1624,1.21,0.001,,,,,,,
"TB",2006,108,2006-04-18,2.00,1,1,"Quarterly",4.50,0.2,1.6,,,,,,,,,,
"TB",2006,108,2006-04-18,3.00,1,1,"Quarterly",4.10,0.2,1.6,,,,,,,,,,
"TB",2006,108,2006-04-18,3.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2006,108,2006-04-18,4.00,1,1,"Quarterly",4.00,0.2,1.6,,,,,,,,,,
"TB",2006,108,2006-04-18,5.00,1,1,"Quarterly",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,108,2006-04-18,6.00,1,1,"Quarterly",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,108,2006-04-18,7.00,1,1,"Quarterly",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,121,2006-05-01,0.00,1,1,"Non-chem",11.50,8.0,77.9,240,153.94,0.641,,,,,,,
"TB",2006,121,2006-05-01,0.25,1,1,"Non-chem",,,,240,26.18,0.109,,,,,,,
"TB",2006,121,2006-05-01,0.50,1,1,"Non-chem",,,,235,0.00,0.000,,,,,,,
"TB",2006,121,2006-05-01,1.00,1,1,"Non-chem",9.00,1.0,9.2,,,,,,,,,,
"TB",2006,121,2006-05-01,2.00,1,1,"Non-chem",5.30,0.2,1.7,,,,,,,,,,
"TB",2006,121,2006-05-01,3.00,1,1,"Non-chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2006,121,2006-05-01,4.00,1,1,"Non-chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,121,2006-05-01,5.00,1,1,"Non-chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,121,2006-05-01,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2006,121,2006-05-01,6.00,1,1,"Non-chem",4.10,0.1,0.8,,,,,,,,,,
"TB",2006,121,2006-05-01,7.00,1,1,"Non-chem",4.10,0.1,0.8,,,,,,,,,,
"TB",2006,138,2006-05-18,0.00,1,1,"Chem",13.20,8.9,90.0,540,328.37,0.608,,,,,,,
"TB",2006,138,2006-05-18,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2006,138,2006-05-18,0.25,1,1,"Chem",,,,541,105.37,0.195,,,,,,,
"TB",2006,138,2006-05-18,0.50,1,1,"Chem",,,,540,37.88,0.070,,,,,,,
"TB",2006,138,2006-05-18,0.75,1,1,"Chem",,,,536,16.00,0.030,,,,,,,
"TB",2006,138,2006-05-18,1.00,1,1,"Chem",8.90,6.7,61.4,523,5.82,0.011,,,,,,,
"TB",2006,138,2006-05-18,1.25,1,1,"Chem",,,,535,3.09,0.006,,,,,,,
"TB",2006,138,2006-05-18,1.50,1,1,"Chem",,,,559,1.32,0.002,,,,,,,
"TB",2006,138,2006-05-18,2.00,1,1,"Chem",6.70,0.2,1.7,,,,,,,,,,
"TB",2006,138,2006-05-18,3.00,1,1,"Chem",4.50,0.1,0.8,,,,,,,,,,
"TB",2006,138,2006-05-18,4.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,138,2006-05-18,5.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,138,2006-05-18,6.00,1,1,"Chem",4.00,0.1,0.8,,,,,,,,,,
"TB",2006,138,2006-05-18,7.00,1,1,"Chem",4.10,0.1,0.8,,,,,,,,,,
"TB",2006,152,2006-06-01,0.00,1,1,"Non-chem",25.20,7.1,91.5,1906,1287.60,0.676,,,,,"J","J","J"
"TB",2006,152,2006-06-01,0.25,1,1,"Non-chem",,,,1905,447.43,0.235,,,,,"J","J","J"
"TB",2006,152,2006-06-01,0.50,1,1,"Non-chem",,,,1896,211.73,0.112,,,,,"J","J","J"
"TB",2006,152,2006-06-01,0.75,1,1,"Non-chem",,,,1932,92.41,0.048,,,,,"J","J","J"
"TB",2006,152,2006-06-01,1.00,1,1,"Non-chem",15.20,5.6,59.2,1927,42.28,0.022,,,,,"J","J","J"
"TB",2006,152,2006-06-01,1.25,1,1,"Non-chem",,,,1938,17.92,0.009,,,,,"J","J","J"
"TB",2006,152,2006-06-01,1.50,1,1,"Non-chem",,,,1957,11.77,0.006,,,,,"J","J","J"
"TB",2006,152,2006-06-01,1.75,1,1,"Non-chem",,,,1947,6.30,0.003,,,,,"J","J","J"
"TB",2006,152,2006-06-01,2.00,1,1,"Non-chem",7.40,0.6,5.3,1937,3.51,0.002,,,,,"J","J","J"
"TB",2006,152,2006-06-01,3.00,1,1,"Non-chem",5.40,0.5,4.2,,,,,,,,,,
"TB",2006,152,2006-06-01,4.00,1,1,"Non-chem",4.70,0.5,4.1,,,,,,,,,,
"TB",2006,152,2006-06-01,5.00,1,1,"Non-chem",4.40,0.5,4.1,,,,,,,,,,
"TB",2006,152,2006-06-01,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2006,152,2006-06-01,6.00,1,1,"Non-chem",4.50,0.5,4.1,,,,,,,,,,
"TB",2006,152,2006-06-01,7.00,1,1,"Non-chem",4.40,0.4,3.3,,,,,,,,,,
"TB",2006,163,2006-06-12,0.00,1,1,"Chem",18.40,6.5,73.4,964,670.23,0.695,,,,,,,
"TB",2006,163,2006-06-12,0.25,1,1,"Chem",,,,1054,212.14,0.201,,,,,,,
"TB",2006,163,2006-06-12,0.50,1,1,"Chem",,,,1123,101.77,0.091,,,,,,,
"TB",2006,163,2006-06-12,0.75,1,1,"Chem",,,,1121,39.23,0.035,,,,,,,
"TB",2006,163,2006-06-12,1.00,1,1,"Chem",17.50,5.0,55.5,740,12.90,0.017,,,,,,,
"TB",2006,163,2006-06-12,1.25,1,1,"Chem",,,,681,4.22,0.006,,,,,,,
"TB",2006,163,2006-06-12,1.50,1,1,"Chem",,,,656,2.32,0.004,,,,,,,
"TB",2006,163,2006-06-12,1.75,1,1,"Chem",,,,668,1.21,0.002,,,,,,,
"TB",2006,163,2006-06-12,2.00,1,1,"Chem",8.40,0.3,2.7,677,0.65,0.001,,,,,,,
"TB",2006,163,2006-06-12,3.00,1,1,"Chem",5.30,0.3,2.5,,,,,,,,,,
"TB",2006,163,2006-06-12,4.00,1,1,"Chem",4.40,0.3,2.5,,,,,,,,,,
"TB",2006,163,2006-06-12,5.00,1,1,"Chem",4.10,0.3,2.4,,,,,,,,,,
"TB",2006,163,2006-06-12,5.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2006,163,2006-06-12,6.00,1,1,"Chem",4.10,0.3,2.4,,,,,,,,,,
"TB",2006,163,2006-06-12,7.00,1,1,"Chem",4.10,0.3,2.4,,,,,,,,,,
"TB",2006,177,2006-06-26,0.00,1,1,"Non-chem",25.80,7.2,93.9,1689,1086.80,0.643,,,,,,,
"TB",2006,177,2006-06-26,0.25,1,1,"Non-chem",,,,1733,390.91,0.226,,,,,,,
"TB",2006,177,2006-06-26,0.50,1,1,"Non-chem",,,,1717,185.89,0.108,,,,,,,
"TB",2006,177,2006-06-26,0.75,1,1,"Non-chem",,,,1709,88.01,0.051,,,,,,,
"TB",2006,177,2006-06-26,1.00,1,1,"Non-chem",19.00,2.0,22.9,1578,24.40,0.015,,,,,,,
"TB",2006,177,2006-06-26,1.25,1,1,"Non-chem",,,,1602,10.16,0.006,,,,,,,
"TB",2006,177,2006-06-26,1.50,1,1,"Non-chem",,,,1584,5.17,0.003,,,,,,,
"TB",2006,177,2006-06-26,1.75,1,1,"Non-chem",,,,1594,3.38,0.002,,,,,,,
"TB",2006,177,2006-06-26,2.00,1,1,"Non-chem",9.00,2.4,22.0,1623,1.25,0.001,,,,,,,
"TB",2006,177,2006-06-26,3.00,1,1,"Non-chem",5.80,1.7,14.4,,,,,,,,,,
"TB",2006,177,2006-06-26,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2006,177,2006-06-26,4.00,1,1,"Non-chem",4.30,1.8,14.7,,,,,,,,,,
"TB",2006,177,2006-06-26,5.00,1,1,"Non-chem",4.10,1.3,10.6,,,,,,,,,,
"TB",2006,177,2006-06-26,6.00,1,1,"Non-chem",4.30,1.2,9.8,,,,,,,,,,
"TB",2006,177,2006-06-26,7.00,1,1,"Non-chem",4.30,1.0,8.2,,,,,,,,,,
"TB",2006,192,2006-07-11,0.00,1,1,"Chem",22.40,7.1,86.8,600,289.65,0.483,,,,,,,
"TB",2006,192,2006-07-11,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2006,192,2006-07-11,0.25,1,1,"Chem",,,,600,104.41,0.174,,,,,,,
"TB",2006,192,2006-07-11,0.50,1,1,"Chem",,,,602,41.78,0.069,,,,,,,
"TB",2006,192,2006-07-11,0.75,1,1,"Chem",,,,603,20.31,0.034,,,,,,,
"TB",2006,192,2006-07-11,1.00,1,1,"Chem",20.50,2.4,28.3,602,13.17,0.022,,,,,,,
"TB",2006,192,2006-07-11,1.25,1,1,"Chem",,,,598,3.52,0.006,,,,,,,
"TB",2006,192,2006-07-11,1.50,1,1,"Chem",,,,591,1.64,0.003,,,,,,,
"TB",2006,192,2006-07-11,1.75,1,1,"Chem",,,,593,0.85,0.001,,,,,,,
"TB",2006,192,2006-07-11,2.00,1,1,"Chem",12.30,0.1,1.0,,,,,,,,,,
"TB",2006,192,2006-07-11,3.00,1,1,"Chem",6.60,0.1,0.9,,,,,,,,,,
"TB",2006,192,2006-07-11,4.00,1,1,"Chem",5.00,0.1,0.8,,,,,,,,,,
"TB",2006,192,2006-07-11,5.00,1,1,"Chem",4.70,0.1,0.8,,,,,,,,,,
"TB",2006,192,2006-07-11,6.00,1,1,"Chem",4.30,0.1,0.8,,,,,,,,,,
"TB",2006,192,2006-07-11,7.00,1,1,"Chem",4.50,0.1,0.8,,,,,,,,,,
"TB",2006,205,2006-07-24,0.00,1,1,"Non-chem",25.00,6.5,83.5,204,91.51,0.449,,,,,"J","J","J"
"TB",2006,205,2006-07-24,0.25,1,1,"Non-chem",,,,201,38.21,0.190,,,,,"J","J","J"
"TB",2006,205,2006-07-24,0.50,1,1,"Non-chem",,,,199,17.45,0.088,,,,,"J","J","J"
"TB",2006,205,2006-07-24,0.75,1,1,"Non-chem",,,,199,8.63,0.043,,,,,"J","J","J"
"TB",2006,205,2006-07-24,1.00,1,1,"Non-chem",20.90,0.9,10.7,199,3.87,0.019,,,,,"J","J","J"
"TB",2006,205,2006-07-24,1.25,1,1,"Non-chem",,,,200,2.20,0.011,,,,,"J","J","J"
"TB",2006,205,2006-07-24,1.50,1,1,"Non-chem",,,,200,1.32,0.007,,,,,"J","J","J"
"TB",2006,205,2006-07-24,2.00,1,1,"Non-chem",10.10,0.2,1.9,,,,,,,,,,
"TB",2006,205,2006-07-24,3.00,1,1,"Non-chem",6.60,0.1,0.9,,,,,,,,,,
"TB",2006,205,2006-07-24,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2006,205,2006-07-24,4.00,1,1,"Non-chem",5.00,0.1,0.8,,,,,,,,,,
"TB",2006,205,2006-07-24,5.00,1,1,"Non-chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2006,205,2006-07-24,6.00,1,1,"Non-chem",4.40,0.1,0.8,,,,,,,,,,
"TB",2006,205,2006-07-24,7.00,1,1,"Non-chem",4.40,0.1,0.8,,,,,,,,,,
"TB",2006,220,2006-08-08,0.00,1,1,"Quarterly",26.60,7.1,93.9,1536,909.92,0.592,,,,,,,
"TB",2006,220,2006-08-08,0.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2006,220,2006-08-08,0.25,1,1,"Quarterly",,,,1549,390.47,0.252,,,,,,,
"TB",2006,220,2006-08-08,0.50,1,1,"Quarterly",,,,1545,201.56,0.130,,,,,,,
"TB",2006,220,2006-08-08,0.75,1,1,"Quarterly",,,,1548,94.86,0.061,,,,,,,
"TB",2006,220,2006-08-08,1.00,1,1,"Quarterly",22.00,4.3,52.2,1560,49.97,0.032,,,,,,,
"TB",2006,220,2006-08-08,1.25,1,1,"Quarterly",,,,1562,29.35,0.019,,,,,,,
"TB",2006,220,2006-08-08,1.50,1,1,"Quarterly",,,,1527,11.72,0.008,,,,,,,
