YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2006-06-21,12:00,23.6,162.3,1212,1322,943,0,8,862,0,15,153,0,8,916,24,784,27,198,24,916,10,784,16,198,10,-9900,99,-9900,99,-9900,99,3.0,3,0.128,1,0.211,1,0.328,51,0.14,0
2006-06-21,13:00,23.5,196.9,1213,1322,933,0,8,840,0,15,163,0,8,919,24,786,27,198,24,919,10,786,16,198,10,-9900,99,-9900,99,-9900,99,2.7,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,14:00,28.9,225.9,1157,1322,821,0,8,568,0,15,324,0,8,719,24,425,27,347,24,870,10,775,16,192,10,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,15:00,37.5,245.8,1047,1322,257,0,8,34,0,15,230,0,8,583,24,451,27,225,24,773,10,749,16,180,10,-9900,99,-9900,99,-9900,99,2.3,3,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,16:00,47.5,260.0,893,1322,660,0,8,669,0,15,208,0,8,632,24,699,27,160,24,632,10,699,16,160,10,-9900,99,-9900,99,-9900,99,2.3,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,17:00,57.8,271.5,703,1322,483,0,8,681,0,15,120,0,8,462,24,618,27,133,24,462,10,618,16,133,10,-9900,99,-9900,99,-9900,99,2.2,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,18:00,68.2,281.7,491,1322,321,0,8,592,0,15,101,0,8,280,24,487,27,100,24,280,10,487,16,100,10,-9900,99,-9900,99,-9900,99,2.2,3,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,19:00,78.1,291.6,273,1322,134,0,8,285,0,15,75,0,8,87,24,133,27,60,24,118,10,271,16,63,10,-9900,99,-9900,99,-9900,99,2.2,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,20:00,86.6,301.1,68,1135,13,0,8,9,0,15,12,0,8,17,24,24,27,16,24,17,10,24,16,16,10,-9900,99,-9900,99,-9900,99,2.2,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-21,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.128,1,0.211,1,0.329,51,0.14,0
2006-06-22,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.128,1,0.211,1,0.329,2,0.14,0
2006-06-22,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.128,1,0.211,1,0.330,51,0.14,0
2006-06-22,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.128,1,0.211,1,0.331,51,0.14,0
2006-06-22,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.128,1,0.211,1,0.332,51,0.14,0
2006-06-22,5:00,86.7,58.8,63,1091,14,1,8,89,1,15,9,1,8,20,24,120,27,13,24,20,10,120,16,13,10,-9900,99,-9900,99,-9900,99,2.1,51,0.128,1,0.091,1,0.333,51,0.14,0
2006-06-22,6:00,78.4,68.1,267,1322,118,0,8,221,0,15,73,0,8,137,24,472,27,42,24,137,10,472,16,42,10,-9900,99,-9900,99,-9900,99,2.1,3,0.128,1,0.091,1,0.334,51,0.14,0
2006-06-22,7:00,68.4,78.0,485,1322,295,0,8,437,0,15,134,0,8,135,24,51,27,116,24,307,10,669,16,61,10,-9900,99,-9900,99,-9900,99,2.0,51,0.128,1,0.091,1,0.336,51,0.14,0
2006-06-22,8:00,58.1,88.2,697,1322,351,0,8,200,0,15,245,0,8,141,24,0,27,141,24,489,10,775,16,80,10,-9900,99,-9900,99,-9900,99,2.0,51,0.128,1,0.091,1,0.337,51,0.14,0
2006-06-22,9:00,47.8,99.6,888,1322,448,0,8,191,0,15,320,0,8,307,24,1,27,306,24,658,10,838,16,95,10,-9900,99,-9900,99,-9900,99,1.9,3,0.128,1,0.091,1,0.338,51,0.14,0
2006-06-22,10:00,37.8,113.8,1044,1322,447,0,8,98,0,15,370,0,8,463,24,54,27,420,24,799,10,877,16,107,10,-9900,99,-9900,99,-9900,99,1.8,51,0.128,1,0.091,1,0.339,51,0.14,0
2006-06-22,11:00,29.2,133.5,1154,1322,634,0,8,272,0,15,396,0,8,444,24,19,27,427,24,901,10,902,16,114,10,-9900,99,-9900,99,-9900,99,1.7,51,0.128,1,0.091,1,0.340,51,0.14,0
2006-06-22,12:00,23.6,162.2,1212,1322,784,0,8,510,0,15,317,0,8,906,24,768,27,202,24,955,10,914,16,117,10,-9900,99,-9900,99,-9900,99,1.5,3,0.128,1,0.091,1,0.341,51,0.14,0
2006-06-22,13:00,23.5,196.8,1213,1322,766,0,8,476,0,15,329,0,8,721,24,387,27,366,24,958,10,916,16,118,10,-9900,99,-9900,99,-9900,99,1.4,51,0.128,1,0.091,1,0.342,51,0.14,0
2006-06-22,14:00,28.9,225.8,1157,1322,858,0,8,709,0,15,237,0,8,909,24,908,27,114,24,909,10,908,16,114,10,-9900,99,-9900,99,-9900,99,1.4,51,0.128,1,0.091,1,0.343,51,0.14,0
2006-06-22,15:00,37.5,245.7,1048,1322,796,0,8,826,0,15,141,0,8,811,24,889,27,107,24,811,10,889,16,107,10,-9900,99,-9900,99,-9900,99,1.3,3,0.128,1,0.091,1,0.344,51,0.14,0
2006-06-22,16:00,47.4,260.0,893,1322,660,0,8,814,0,15,109,0,8,669,24,849,27,96,24,669,10,849,16,96,10,-9900,99,-9900,99,-9900,99,1.4,51,0.128,1,0.091,1,0.345,51,0.14,0
2006-06-22,17:00,57.8,271.4,704,1322,498,0,8,746,0,15,100,0,8,499,24,785,27,81,24,499,10,785,16,81,10,-9900,99,-9900,99,-9900,99,1.5,51,0.128,1,0.091,1,0.346,51,0.14,0
2006-06-22,18:00,68.1,281.7,492,1322,323,0,8,640,0,15,84,0,8,315,24,678,27,62,24,315,10,678,16,62,10,-9900,99,-9900,99,-9900,99,1.6,3,0.128,1,0.091,1,0.347,51,0.14,0
2006-06-22,19:00,78.1,291.6,273,1322,152,0,8,428,0,15,63,0,8,143,24,484,27,42,24,143,10,484,16,42,10,-9900,99,-9900,99,-9900,99,1.6,51,0.128,1,0.091,1,0.348,51,0.14,0
2006-06-22,20:00,86.6,301.1,68,1135,15,0,8,24,0,15,14,0,8,22,24,130,27,14,24,22,10,130,16,14,10,-9900,99,-9900,99,-9900,99,1.6,51,0.128,1,0.091,1,0.350,51,0.14,0
2006-06-22,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.128,1,0.091,1,0.351,51,0.14,0
2006-06-22,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.128,1,0.091,1,0.352,51,0.14,0
2006-06-22,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.128,1,0.091,1,0.353,51,0.14,0
2006-06-22,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.128,1,0.091,1,0.354,51,0.14,0
2006-06-23,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.128,1,0.091,1,0.355,2,0.14,0
2006-06-23,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.128,1,0.091,1,0.354,51,0.14,0
2006-06-23,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.128,1,0.091,1,0.354,51,0.14,0
2006-06-23,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.128,1,0.091,1,0.353,51,0.14,0
2006-06-23,5:00,86.7,58.8,62,1091,16,1,8,132,1,15,8,1,8,18,24,90,27,13,24,18,10,90,16,13,10,-9900,99,-9900,99,-9900,99,1.6,51,0.128,1,0.110,1,0.353,51,0.14,0
2006-06-23,6:00,78.4,68.1,266,1322,135,0,8,330,0,15,69,0,8,132,24,431,27,46,24,132,10,431,16,46,10,-9900,99,-9900,99,-9900,99,1.6,3,0.128,1,0.110,1,0.352,51,0.14,0
2006-06-23,7:00,68.5,78.0,484,1322,309,0,8,579,0,15,97,0,8,302,24,637,27,68,24,302,10,637,16,68,10,-9900,99,-9900,99,-9900,99,1.7,51,0.128,1,0.110,1,0.351,51,0.14,0
2006-06-23,8:00,58.2,88.2,696,1322,491,0,8,742,0,15,100,0,8,484,24,749,27,90,24,484,10,749,16,90,10,-9900,99,-9900,99,-9900,99,1.7,51,0.128,1,0.110,1,0.351,51,0.14,0
2006-06-23,9:00,47.8,99.6,887,1322,652,0,8,800,0,15,115,0,8,653,24,815,27,107,24,653,10,815,16,107,10,-9900,99,-9900,99,-9900,99,1.8,3,0.128,1,0.110,1,0.350,51,0.14,0
2006-06-23,10:00,37.9,113.7,1043,1322,791,0,8,852,0,15,118,0,8,793,24,855,27,119,24,793,10,855,16,119,10,-9900,99,-9900,99,-9900,99,1.8,51,0.128,1,0.110,1,0.350,51,0.14,0
2006-06-23,11:00,29.2,133.4,1153,1322,891,0,8,878,0,15,125,0,8,893,24,878,27,127,24,893,10,878,16,127,10,-9900,99,-9900,99,-9900,99,1.8,51,0.128,1,0.110,1,0.349,51,0.14,0
2006-06-23,12:00,23.6,162.1,1211,1322,935,0,8,876,0,15,132,0,8,945,24,889,27,131,24,945,10,889,16,131,10,-9900,99,-9900,99,-9900,99,1.9,3,0.128,1,0.110,1,0.349,51,0.14,0
2006-06-23,13:00,23.5,196.6,1212,1322,941,0,8,888,0,15,127,0,8,773,24,469,27,343,24,946,10,888,16,131,10,-9900,99,-9900,99,-9900,99,1.9,51,0.128,1,0.110,1,0.348,51,0.14,0
2006-06-23,14:00,28.9,225.7,1157,1322,880,0,8,848,0,15,138,0,8,357,24,60,27,304,24,894,10,877,16,127,10,-9900,99,-9900,99,-9900,99,2.0,51,0.128,1,0.110,1,0.347,51,0.14,0
2006-06-23,15:00,37.5,245.6,1048,1322,797,0,8,795,0,15,166,0,8,527,24,135,27,420,24,796,10,853,16,119,10,-9900,99,-9900,99,-9900,99,2.0,3,0.128,1,0.110,1,0.347,51,0.14,0
2006-06-23,16:00,47.4,259.9,894,1322,576,0,8,519,0,15,225,0,8,474,24,97,27,408,24,656,10,813,16,107,10,-9900,99,-9900,99,-9900,99,2.1,51,0.128,1,0.110,1,0.346,51,0.14,0
2006-06-23,17:00,57.8,271.4,704,1322,453,0,8,536,0,15,167,0,8,372,24,332,27,195,24,488,10,747,16,90,10,-9900,99,-9900,99,-9900,99,2.1,51,0.128,1,0.110,1,0.346,51,0.14,0
2006-06-23,18:00,68.1,281.6,493,1322,323,0,8,596,0,15,100,0,8,302,24,454,27,132,24,306,10,636,16,69,10,-9900,99,-9900,99,-9900,99,2.2,3,0.128,1,0.110,1,0.345,51,0.14,0
2006-06-23,19:00,78.0,291.5,274,1322,145,0,8,364,0,15,69,0,8,137,24,436,27,47,24,137,10,436,16,47,10,-9900,99,-9900,99,-9900,99,2.3,51,0.128,1,0.110,1,0.345,51,0.14,0
2006-06-23,20:00,86.5,301.0,69,1135,20,0,8,78,0,15,15,0,8,21,24,99,27,15,24,21,10,99,16,15,10,-9900,99,-9900,99,-9900,99,2.4,51,0.128,1,0.110,1,0.344,51,0.14,0
2006-06-23,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.128,1,0.110,1,0.343,51,0.14,0
2006-06-23,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.110,1,0.343,51,0.14,0
2006-06-23,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.128,1,0.110,1,0.342,51,0.14,0
2006-06-23,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.128,1,0.110,1,0.342,51,0.14,0
2006-06-24,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.110,1,0.341,2,0.14,0
2006-06-24,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.110,1,0.342,51,0.14,0
2006-06-24,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.128,1,0.110,1,0.342,51,0.14,0
2006-06-24,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.128,1,0.110,1,0.343,51,0.14,0
2006-06-24,5:00,86.7,58.8,62,1069,3,1,8,0,1,15,3,1,8,9,24,0,27,9,24,21,10,146,16,12,10,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.074,1,0.344,51,0.14,0
2006-06-24,6:00,78.4,68.0,265,1322,23,0,8,0,0,15,23,0,8,122,25,168,28,88,25,138,10,503,16,38,10,-9900,99,-9900,99,-9900,99,2.5,3,0.128,1,0.074,1,0.344,51,0.14,0
2006-06-24,7:00,68.5,78.0,483,1322,103,0,8,0,0,15,103,0,8,263,24,337,27,140,24,307,10,690,16,55,10,-9900,99,-9900,99,-9900,99,2.6,51,0.128,1,0.074,1,0.345,51,0.14,0
2006-06-24,8:00,58.2,88.2,695,1322,419,0,8,286,0,15,268,0,8,339,24,334,27,163,24,486,10,788,16,72,10,-9900,99,-9900,99,-9900,99,2.7,51,0.128,1,0.074,1,0.346,51,0.14,0
2006-06-24,9:00,47.9,99.6,886,1322,198,0,8,15,0,15,188,0,8,442,24,97,27,377,24,651,10,845,16,85,10,-9900,99,-9900,99,-9900,99,2.8,3,0.128,1,0.074,1,0.346,51,0.14,0
2006-06-24,10:00,37.9,113.7,1042,1322,452,0,8,103,0,15,371,0,8,481,24,188,27,333,24,790,10,881,16,95,10,-9900,99,-9900,99,-9900,99,2.8,51,0.128,1,0.074,1,0.347,51,0.14,0
2006-06-24,11:00,29.2,133.3,1153,1322,512,0,8,128,0,15,400,0,8,915,24,809,27,209,24,888,10,902,16,102,10,-9900,99,-9900,99,-9900,99,2.7,51,0.128,1,0.074,1,0.348,51,0.14,0
2006-06-24,12:00,23.6,162.0,1211,1322,933,0,8,757,0,15,240,0,8,941,24,913,27,105,24,941,10,913,16,105,10,-9900,99,-9900,99,-9900,99,2.6,3,0.128,1,0.074,1,0.348,51,0.14,0
2006-06-24,13:00,23.5,196.5,1212,1322,909,0,8,702,0,15,265,0,8,564,24,190,27,390,24,942,10,913,16,105,10,-9900,99,-9900,99,-9900,99,2.6,51,0.128,1,0.074,1,0.349,51,0.14,0
2006-06-24,14:00,28.9,225.6,1157,1322,450,0,8,157,0,15,313,0,8,255,24,0,27,255,24,893,10,904,16,102,10,-9900,99,-9900,99,-9900,99,2.6,51,0.128,1,0.074,1,0.350,51,0.14,0
2006-06-24,15:00,37.5,245.5,1048,1322,127,0,8,0,0,15,127,0,8,242,25,34,28,215,25,796,10,884,16,96,10,-9900,99,-9900,99,-9900,99,2.6,3,0.128,1,0.074,1,0.350,51,0.14,0
2006-06-24,16:00,47.4,259.8,894,1322,138,0,8,0,0,15,138,0,8,456,24,139,27,362,24,660,10,850,16,86,10,-9900,99,-9900,99,-9900,99,2.6,51,0.128,1,0.074,1,0.351,51,0.14,0
2006-06-24,17:00,57.7,271.3,705,1322,208,0,8,22,0,15,196,0,8,211,24,43,27,189,24,495,10,793,16,72,10,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.074,1,0.352,51,0.14,0
2006-06-24,18:00,68.1,281.6,493,1322,213,0,8,145,0,15,159,0,8,145,24,64,27,121,24,316,10,697,16,56,10,-9900,99,-9900,99,-9900,99,2.5,3,0.128,1,0.074,1,0.352,51,0.14,0
2006-06-24,19:00,78.0,291.5,274,1322,64,0,8,0,0,15,64,0,8,45,24,0,27,45,24,145,10,514,16,38,10,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.074,1,0.353,51,0.14,0
2006-06-24,20:00,86.5,301.0,69,1135,4,0,8,0,0,15,4,0,8,14,24,15,27,13,24,23,10,162,16,14,10,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.074,1,0.354,51,0.14,0
2006-06-24,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.128,1,0.074,1,0.354,51,0.14,0
2006-06-24,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.074,1,0.355,51,0.14,0
2006-06-24,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.128,1,0.074,1,0.356,51,0.14,0
2006-06-24,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.128,1,0.074,1,0.356,51,0.14,0
2006-06-25,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.129,1,0.074,1,0.357,2,0.14,0
2006-06-25,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.129,1,0.074,1,0.357,51,0.14,0
2006-06-25,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.129,1,0.074,1,0.357,51,0.14,0
2006-06-25,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.129,1,0.074,1,0.358,51,0.14,0
2006-06-25,5:00,86.7,58.8,61,1069,3,1,8,0,1,15,3,1,8,15,25,56,28,11,25,19,10,128,16,12,10,-9900,99,-9900,99,-9900,99,2.4,51,0.129,1,0.082,1,0.358,51,0.14,0
2006-06-25,6:00,78.5,68.0,263,1322,23,0,8,0,0,15,23,0,8,71,25,68,28,58,25,136,10,483,16,39,10,-9900,99,-9900,99,-9900,99,2.3,3,0.129,1,0.082,1,0.358,51,0.14,0
2006-06-25,7:00,68.6,78.0,482,1322,102,0,8,0,0,15,102,0,8,306,24,552,27,105,24,305,10,677,16,58,10,-9900,99,-9900,99,-9900,99,2.3,51,0.129,1,0.082,1,0.358,51,0.14,0
2006-06-25,8:00,58.3,88.2,694,1322,115,0,8,0,0,15,115,0,8,180,24,35,27,161,24,486,10,781,16,76,10,-9900,99,-9900,99,-9900,99,2.2,51,0.129,1,0.082,1,0.358,51,0.14,0
2006-06-25,9:00,47.9,99.6,885,1322,191,0,8,2,0,15,190,0,8,220,24,19,27,207,24,654,10,842,16,90,10,-9900,99,-9900,99,-9900,99,2.2,3,0.129,1,0.082,1,0.358,51,0.14,0
2006-06-25,10:00,38.0,113.7,1041,1322,227,0,8,16,0,15,214,0,8,372,24,72,27,315,24,794,10,880,16,101,10,-9900,99,-9900,99,-9900,99,2.1,51,0.129,1,0.082,1,0.359,51,0.14,0
2006-06-25,11:00,29.3,133.3,1152,1322,735,0,8,442,0,15,350,0,8,529,24,62,27,475,24,894,10,902,16,108,10,-9900,99,-9900,99,-9900,99,2.0,51,0.129,1,0.082,1,0.359,51,0.14,0
2006-06-25,12:00,23.7,161.8,1210,1322,769,0,8,484,0,15,326,0,8,947,24,913,27,111,24,947,10,913,16,111,10,-9900,99,-9900,99,-9900,99,2.0,3,0.129,1,0.082,1,0.359,51,0.14,0
2006-06-25,13:00,23.5,196.4,1212,1322,851,0,8,573,0,15,326,0,8,692,24,454,27,275,24,949,10,914,16,111,10,-9900,99,-9900,99,-9900,99,2.0,51,0.129,1,0.082,1,0.359,51,0.14,0
2006-06-25,14:00,28.9,225.4,1157,1322,774,0,8,531,0,15,309,0,8,557,24,8,27,550,24,899,10,904,16,108,10,-9900,99,-9900,99,-9900,99,2.0,51,0.129,1,0.082,1,0.359,51,0.14,0
2006-06-25,15:00,37.5,245.5,1048,1322,663,0,8,476,0,15,285,0,8,717,24,607,27,236,24,801,10,883,16,101,10,-9900,99,-9900,99,-9900,99,2.0,3,0.129,1,0.082,1,0.359,51,0.14,0
2006-06-25,16:00,47.4,259.8,894,1322,563,0,8,457,0,15,253,0,8,359,24,277,27,172,24,664,10,848,16,91,10,-9900,99,-9900,99,-9900,99,1.9,51,0.129,1,0.082,1,0.360,51,0.14,0
2006-06-25,17:00,57.7,271.2,705,1322,244,0,8,49,0,15,218,0,8,144,24,0,27,144,24,498,10,790,16,76,10,-9900,99,-9900,99,-9900,99,1.9,51,0.129,1,0.082,1,0.360,51,0.14,0
2006-06-25,18:00,68.1,281.5,493,1322,130,0,8,5,0,15,128,0,8,131,24,35,27,118,24,317,10,691,16,59,10,-9900,99,-9900,99,-9900,99,1.8,3,0.129,1,0.082,1,0.360,51,0.14,0
2006-06-25,19:00,78.0,291.4,275,1322,51,0,8,0,0,15,51,0,8,145,24,503,27,40,24,145,10,503,16,40,10,-9900,99,-9900,99,-9900,99,1.7,51,0.129,1,0.082,1,0.360,51,0.14,0
2006-06-25,20:00,86.5,300.9,69,1135,6,0,8,0,0,15,6,0,8,23,24,148,27,14,24,23,10,148,16,14,10,-9900,99,-9900,99,-9900,99,1.7,51,0.129,1,0.082,1,0.360,51,0.14,0
2006-06-25,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.129,1,0.082,1,0.360,51,0.14,0
2006-06-25,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.129,1,0.082,1,0.361,51,0.14,0
2006-06-25,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.129,1,0.082,1,0.361,51,0.14,0
2006-06-25,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.129,1,0.082,1,0.361,51,0.14,0
2006-06-26,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.129,1,0.082,1,0.361,2,0.14,0
2006-06-26,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.129,1,0.082,1,0.361,51,0.14,0
2006-06-26,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.129,1,0.082,1,0.361,51,0.14,0
2006-06-26,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.129,1,0.082,1,0.361,51,0.14,0
2006-06-26,5:00,86.8,58.8,60,1068,15,1,8,128,1,15,8,1,8,18,24,93,27,12,24,18,10,93,16,12,10,-9900,99,-9900,99,-9900,99,1.6,51,0.129,1,0.104,1,0.361,51,0.14,0
2006-06-26,6:00,78.5,68.0,262,1322,132,0,8,326,0,15,67,0,8,131,24,439,27,44,24,131,10,439,16,44,10,-9900,99,-9900,99,-9900,99,1.6,3,0.129,1,0.104,1,0.361,51,0.14,0
2006-06-26,7:00,68.6,78.0,481,1322,291,0,8,527,0,15,99,0,8,301,24,646,27,66,24,301,10,646,16,66,10,-9900,99,-9900,99,-9900,99,1.6,51,0.129,1,0.104,1,0.361,51,0.14,0
2006-06-26,8:00,58.3,88.2,693,1322,485,0,8,710,0,15,112,0,8,484,24,758,27,86,24,484,10,758,16,86,10,-9900,99,-9900,99,-9900,99,1.6,51,0.129,1,0.104,1,0.360,51,0.14,0
